板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
主板,002617,露笑科技,2011-09-20,"1,923,005,903","1,891,453,762",C 制造业
主板,002620,ST瑞和,2011-09-29,"377,494,000","316,083,320",E 建筑业
主板,002622,皓宸医疗,2011-10-18,"840,000,000","839,975,250",Q 卫生
主板,002623,亚玛顿,2011-10-13,"199,062,500","198,636,125",C 制造业
主板,002624,完美世界,2011-10-28,"1,939,968,404","1,827,733,041",I 信息技术
主板,002625,光启技术,2011-11-03,"2,154,587,862","2,154,580,737",C 制造业
主板,002626,金达威,2011-10-28,"609,934,771","609,842,271",C 制造业
主板,002627,三峡旅游,2011-11-03,"724,601,378","717,143,692",N 公共环保
主板,002628,成都路桥,2011-11-03,"757,100,415","753,784,802",E 建筑业
主板,002629,仁智股份,2011-11-03,"426,098,000","355,950,433",B 采矿业
主板,002630,ST华西,2011-11-11,"1,180,800,000","1,030,272,887",C 制造业
主板,002631,德尔未来,2011-11-11,"797,282,881","793,572,352",C 制造业
主板,002632,道明光学,2011-11-22,"624,599,090","581,886,011",C 制造业
主板,002633,申科股份,2011-11-22,"150,000,000","149,418,750",C 制造业
主板,002634,棒杰股份,2011-12-05,"459,352,513","442,235,588",C 制造业
主板,002635,安洁科技,2011-11-25,"659,686,776","395,351,687",C 制造业
主板,002636,金安国纪,2011-11-25,"728,000,000","724,315,417",C 制造业
主板,002637,赞宇科技,2011-11-25,"470,401,000","442,723,150",C 制造业
主板,002638,勤上股份,2011-11-25,"1,436,594,349","1,352,682,259",C 制造业
主板,002639,雪人集团,2011-12-05,"772,602,178","653,281,806",C 制造业
主板,002640,跨境通,2011-12-08,"1,558,041,330","1,548,262,005",F 批发零售
主板,002641,公元股份,2011-12-08,"1,229,093,871","1,133,994,653",C 制造业
主板,002642,荣联科技,2011-12-20,"661,580,313","661,580,313",I 信息技术
主板,002643,万润股份,2011-12-20,"922,959,225","909,295,570",C 制造业
主板,002644,佛慈制药,2011-12-22,"510,657,000","510,657,000",C 制造业
主板,002645,华宏科技,2011-12-20,"606,189,820","537,517,011",C 制造业
主板,002646,天佑德酒,2011-12-22,"482,002,974","475,929,624",C 制造业
主板,002647,*ST仁东,2011-12-28,"1,130,291,657","677,735,988",J 金融业
主板,002648,卫星化学,2011-12-28,"3,368,645,690","3,366,482,485",C 制造业
主板,002649,博彦科技,2012-01-06,"585,344,532","548,543,370",I 信息技术
主板,002650,ST加加,2012-01-06,"1,152,000,200","1,151,962,700",C 制造业
主板,002651,利君股份,2012-01-06,"1,033,460,000","565,463,641",C 制造业
主板,002652,扬子新材,2012-01-19,"512,064,000","512,064,000",C 制造业
主板,002653,海思科,2012-01-17,"1,119,917,970","481,497,408",C 制造业
主板,002654,万润科技,2012-02-17,"845,302,544","845,242,544",L 商务服务
主板,002655,共达电声,2012-02-17,"360,000,000","359,901,075",C 制造业
主板,002656,*ST摩登,2012-02-28,"712,519,844","676,589,803",C 制造业
主板,002657,中科金财,2012-02-28,"340,051,995","336,352,539",I 信息技术
主板,002658,雪迪龙,2012-03-09,"635,760,924","358,657,749",C 制造业
主板,002659,凯文教育,2012-03-09,"598,280,384","598,277,572",P 教育
主板,002660,茂硕电源,2012-03-16,"356,626,019","342,986,710",C 制造业
主板,002661,克明食品,2012-03-16,"333,137,742","314,571,817",C 制造业
主板,002662,峰璟股份,2012-03-09,"1,500,000,000","1,499,981,100",C 制造业
主板,002663,普邦股份,2012-03-16,"1,723,348,902","1,292,892,119",E 建筑业
主板,002664,信质集团,2012-03-16,"408,200,000","402,576,088",C 制造业
主板,002666,德联集团,2012-03-27,"787,999,301","500,668,201",C 制造业
主板,002667,威领股份,2012-03-29,"242,371,000","236,611,000",C 制造业
主板,002668,TCL智家,2012-04-16,"1,084,111,428","1,084,111,428",C 制造业
主板,002669,康达新材,2012-04-16,"303,400,000","302,717,800",C 制造业
主板,002670,国盛金控,2012-04-16,"1,935,084,653","1,623,350,634",J 金融业
主板,002671,龙泉股份,2012-04-26,"563,694,346","550,263,523",C 制造业
主板,002672,东江环保,2012-04-26,"905,118,302","905,118,302",C 制造业
主板,002673,西部证券,2012-05-03,"4,469,581,705","4,109,174,658",J 金融业
主板,002674,兴业科技,2012-05-07,"295,550,944","292,563,652",C 制造业
主板,002675,东诚药业,2012-05-25,"824,595,705","743,383,994",C 制造业
主板,002676,顺威股份,2012-05-25,"720,000,000","719,976,460",C 制造业
主板,002677,浙江美大,2012-05-25,"646,051,647","551,509,850",C 制造业
主板,002678,珠江钢琴,2012-05-30,"1,358,320,323","1,357,574,448",C 制造业
主板,002679,福建金森,2012-06-05,"235,756,000","235,756,000",A 农林牧渔
主板,002681,奋达科技,2012-06-05,"1,794,652,232","1,532,680,780",C 制造业
主板,002682,龙洲股份,2012-06-12,"562,368,594","562,360,194",G 运输仓储
主板,002683,广东宏大,2012-06-12,"760,002,247","660,206,192",B 采矿业
主板,002685,华东重机,2012-06-12,"1,007,690,641","1,007,556,316",C 制造业
主板,002686,亿利达,2012-07-03,"566,239,133","522,732,608",C 制造业
主板,002687,乔治白,2012-07-13,"504,779,491","413,449,634",C 制造业
主板,002688,金河生物,2012-07-13,"771,634,398","749,289,867",C 制造业
主板,002689,远大智能,2012-07-17,"1,043,310,725","1,042,911,524",C 制造业
主板,002690,美亚光电,2012-07-31,"882,235,050","433,626,565",C 制造业
主板,002691,冀凯股份,2012-07-31,"340,000,000","335,980,305",C 制造业
主板,002692,远程股份,2012-08-08,"718,146,000","717,708,975",C 制造业
主板,002693,*ST双成,2012-08-08,"414,689,750","410,981,596",C 制造业
主板,002694,顾地科技,2012-08-16,"763,084,800","718,780,700",C 制造业
主板,002695,煌上煌,2012-09-05,"559,585,801","511,455,084",C 制造业
主板,002696,百洋股份,2012-09-05,"346,362,262","334,486,948",C 制造业
主板,002697,红旗连锁,2012-09-05,"1,360,000,000","1,144,902,500",F 批发零售
主板,002698,博实股份,2012-09-11,"1,022,561,205","841,438,383",C 制造业
主板,002700,万憬能源,2012-09-21,"413,628,185","239,701,724",D 水电煤气
主板,002701,奥瑞金,2012-10-11,"2,559,760,469","2,557,405,761",C 制造业
主板,002702,海欣食品,2012-10-11,"555,760,000","458,743,750",C 制造业
主板,002703,浙江世宝,2012-11-02,"605,847,384","586,048,074",C 制造业
主板,002705,新宝股份,2014-01-21,"811,875,780","807,669,858",C 制造业
主板,002706,良信股份,2014-01-21,"1,123,125,020","914,989,590",C 制造业
主板,002707,众信旅游,2014-01-23,"982,715,033","865,278,107",L 商务服务
主板,002708,光洋股份,2014-01-21,"562,097,967","513,995,122",C 制造业
主板,002709,天赐材料,2014-01-23,"1,914,344,475","1,384,904,879",C 制造业
主板,002712,思美传媒,2014-01-23,"544,276,198","540,900,273",L 商务服务
主板,002713,*ST东易,2014-02-19,"419,536,980","411,500,831",E 建筑业
主板,002714,牧原股份,2014-01-28,"5,462,770,527","3,810,594,662",A 农林牧渔
主板,002715,登云股份,2014-02-19,"138,000,000","138,000,000",C 制造业
主板,002716,湖南白银,2014-01-28,"2,823,088,646","2,210,479,088",C 制造业
主板,002717,ST岭南,2014-02-19,"1,820,233,558","1,615,226,120",N 公共环保
主板,002718,友邦吊顶,2014-01-28,"131,447,829","66,368,502",C 制造业
主板,002719,麦趣尔,2014-01-28,"174,139,457","161,872,295",C 制造业
主板,002721,金一文化,2014-01-27,"2,659,378,615","2,659,378,615",C 制造业
主板,002722,物产金轮,2014-01-28,"208,811,985","177,726,154",C 制造业
主板,002723,小崧股份,2014-01-29,"332,349,876","317,113,683",C 制造业
主板,002724,海洋王,2014-11-04,"771,497,994","571,765,616",C 制造业
主板,002725,跃岭股份,2014-01-29,"256,000,000","212,013,809",C 制造业
主板,002726,龙大美食,2014-06-26,"1,079,160,689","1,077,113,189",C 制造业
主板,002727,一心堂,2014-07-02,"585,604,125","397,312,433",F 批发零售
主板,002728,特一药业,2014-07-31,"512,990,996","331,607,696",C 制造业
主板,002729,好利科技,2014-09-12,"182,969,920","175,461,067",C 制造业
主板,002730,电光科技,2014-10-09,"362,079,880","346,029,880",C 制造业
主板,002731,萃华珠宝,2014-11-04,"256,156,000","229,656,400",C 制造业
主板,002732,燕塘乳业,2014-12-05,"157,350,000","156,498,811",C 制造业
主板,002733,雄韬股份,2014-12-03,"384,214,913","368,862,759",C 制造业
主板,002734,利民股份,2015-01-27,"444,074,003","402,586,374",C 制造业
主板,002735,王子新材,2014-12-03,"382,006,553","277,770,935",C 制造业
主板,002736,国信证券,2014-12-29,"9,612,429,377","9,612,429,377",J 金融业
主板,002737,葵花药业,2014-12-30,"584,000,000","583,999,700",C 制造业
主板,002738,中矿资源,2014-12-30,"721,491,877","711,041,693",C 制造业
主板,002739,万达电影,2015-01-22,"2,111,778,708","2,085,454,617",R 文化传播
主板,002741,光华科技,2015-02-16,"465,022,310","426,358,415",C 制造业
主板,002742,*ST三圣,2015-02-17,"432,000,000","431,858,082",C 制造业
主板,002743,富煌钢构,2015-02-17,"435,268,478","434,570,978",C 制造业
主板,002745,木林森,2015-02-17,"1,484,166,399","1,064,089,004",C 制造业
主板,002746,仙坛股份,2015-02-16,"860,538,727","709,676,227",C 制造业
主板,002747,埃斯顿,2015-03-20,"871,018,453","782,405,153",C 制造业
主板,002748,世龙实业,2015-03-19,"240,000,000","239,862,750",C 制造业
主板,002749,国光股份,2015-03-20,"466,358,550","453,651,032",C 制造业
主板,002752,昇兴股份,2015-04-22,"976,918,468","976,768,468",C 制造业
主板,002753,永东股份,2015-05-19,"375,698,488","242,807,864",C 制造业
主板,002755,奥赛康,2015-05-15,"928,160,351","928,151,576",C 制造业
主板,002756,永兴材料,2015-05-15,"539,101,540","388,725,766",C 制造业
主板,002757,南兴股份,2015-05-27,"295,455,913","282,053,921",C 制造业
主板,002758,浙农股份,2015-05-27,"521,399,299","518,311,549",F 批发零售
主板,002759,天际股份,2015-05-28,"501,382,605","500,942,093",C 制造业
主板,002760,凤形股份,2015-06-11,"107,988,706","107,988,706",C 制造业
主板,002761,浙江建投,2015-06-10,"1,081,787,875","1,081,787,875",E 建筑业
主板,002762,*ST金比,2015-06-10,"354,025,000","211,378,434",C 制造业
主板,002763,汇洁股份,2015-06-10,"409,924,000","303,599,200",C 制造业
主板,002765,蓝黛科技,2015-06-12,"652,128,090","595,885,140",C 制造业
主板,002766,索菱股份,2015-06-11,"863,044,424","854,337,784",C 制造业
主板,002767,先锋电子,2015-06-12,"150,000,000","130,198,521",C 制造业
主板,002768,国恩股份,2015-06-30,"271,250,000","176,748,125",C 制造业
主板,002769,普路通,2015-06-29,"373,318,054","373,010,230",L 商务服务
主板,002771,真视通,2015-06-29,"209,764,100","174,514,655",I 信息技术
主板,002772,众兴菌业,2015-06-26,"393,241,359","390,135,453",A 农林牧渔
主板,002773,康弘药业,2015-06-26,"921,320,954","686,834,029",C 制造业
主板,002774,快意电梯,2017-03-24,"336,687,900","281,771,935",C 制造业
主板,002775,文科股份,2015-06-29,"636,230,001","471,724,001",E 建筑业
主板,002777,久远银海,2015-12-31,"408,231,038","404,511,491",I 信息技术
主板,002778,中晟高科,2016-01-06,"124,753,300","123,428,740",C 制造业
主板,002779,中坚科技,2015-12-09,"184,800,000","165,808,335",C 制造业
主板,002780,三夫户外,2015-12-09,"157,587,486","130,652,734",F 批发零售
主板,002782,可立克,2015-12-22,"495,964,013","486,501,200",C 制造业
主板,002783,凯龙股份,2015-12-09,"499,357,647","440,422,416",C 制造业
主板,002785,万里石,2015-12-23,"226,619,695","193,495,023",C 制造业
主板,002786,银宝山新,2015-12-23,"495,612,000","494,112,000",C 制造业
主板,002787,华源控股,2015-12-31,"335,176,599","250,860,114",C 制造业
主板,002788,鹭燕医药,2016-02-18,"388,516,736","381,793,801",F 批发零售
主板,002789,*ST建艺,2016-03-11,"159,623,514","156,466,099",E 建筑业
主板,002790,瑞尔特,2016-03-08,"417,872,300","260,697,500",C 制造业
主板,002791,坚朗五金,2016-03-29,"353,885,013","190,531,448",C 制造业
主板,002792,通宇通讯,2016-03-28,"522,433,405","333,404,005",C 制造业
主板,002793,罗欣药业,2016-04-15,"1,087,588,486","1,085,935,344",C 制造业
主板,002795,永和智控,2016-04-28,"445,754,078","434,922,547",C 制造业
主板,002796,世嘉科技,2016-05-10,"252,426,948","226,546,483",C 制造业
主板,002797,第一创业,2016-05-11,"4,202,400,000","4,202,400,000",J 金融业
主板,002798,帝欧家居,2016-05-25,"511,381,441","439,324,206",C 制造业
主板,002799,环球印务,2016-06-08,"320,040,000","320,035,800",C 制造业
主板,002800,天顺股份,2016-05-30,"152,253,067","140,081,200",G 运输仓储
主板,002801,微光股份,2016-06-22,"229,632,000","115,802,700",C 制造业
主板,002802,洪汇新材,2016-06-29,"182,301,990","150,726,167",C 制造业
主板,002803,吉宏股份,2016-07-12,"384,769,288","288,770,188",F 批发零售
主板,002805,丰元股份,2016-07-07,"280,062,508","278,542,598",C 制造业
主板,002806,华锋股份,2016-07-26,"212,479,189","174,105,835",C 制造业
主板,002807,江阴银行,2016-09-02,"2,461,392,789","2,457,939,988",J 金融业
主板,002808,*ST恒久,2016-08-12,"268,800,000","165,005,928",C 制造业
主板,002809,红墙股份,2016-08-23,"211,607,384","132,765,691",C 制造业
主板,002810,山东赫达,2016-08-26,"348,136,913","320,010,093",C 制造业
主板,002811,郑中设计,2016-09-08,"307,970,005","282,636,294",M 科研服务
主板,002812,恩捷股份,2016-09-14,"968,152,713","904,889,366",C 制造业
主板,002813,路畅科技,2016-10-12,"120,000,000","119,856,075",C 制造业
主板,002815,崇达技术,2016-10-12,"1,176,351,244","735,747,734",C 制造业
主板,002816,*ST和科,2016-10-25,"100,000,000","100,000,000",C 制造业
主板,002817,黄山胶囊,2016-10-25,"299,098,170","290,038,020",C 制造业
主板,002818,富森美,2016-11-09,"748,458,940","298,357,191",L 商务服务
主板,002819,东方中科,2016-11-11,"299,610,100","235,079,280",F 批发零售
主板,002820,桂发祥,2016-11-18,"200,868,295","200,868,295",C 制造业
主板,002821,凯莱英,2016-11-18,"333,040,460","317,016,913",C 制造业
主板,002822,*ST中装,2016-11-29,"805,308,501","649,230,808",E 建筑业
主板,002823,凯中精密,2016-11-24,"328,368,949","218,918,297",C 制造业
主板,002824,和胜股份,2017-01-12,"279,114,081","189,155,983",C 制造业
主板,002825,纳尔股份,2016-11-29,"341,535,127","256,544,008",C 制造业
主板,002826,易明医药,2016-12-09,"190,677,750","174,326,389",C 制造业
主板,002827,高争民爆,2016-12-09,"277,046,000","275,998,725",C 制造业
主板,002828,贝肯能源,2016-12-08,"200,987,600","193,561,975",B 采矿业
主板,002829,星网宇达,2016-12-13,"207,809,394","146,048,944",C 制造业
主板,002830,名雕股份,2016-12-13,"133,340,000","66,852,500",E 建筑业
主板,002831,裕同科技,2016-12-16,"920,513,500","510,993,219",C 制造业
主板,002832,比音勒芬,2016-12-23,"570,707,084","389,418,284",C 制造业
主板,002833,弘亚数控,2016-12-28,"424,231,875","288,552,454",C 制造业
主板,002835,同为股份,2016-12-28,"219,493,931","127,288,124",C 制造业
主板,002836,新宏泽,2016-12-29,"230,400,000","230,400,000",C 制造业
主板,002837,英维克,2016-12-29,"973,362,346","847,001,449",C 制造业
主板,002838,道恩股份,2017-01-06,"478,398,402","420,631,724",C 制造业
主板,002839,张家港行,2017-01-24,"2,444,344,974","2,442,084,025",J 金融业
主板,002840,华统股份,2017-01-10,"805,062,893","629,963,761",C 制造业
主板,002841,视源股份,2017-01-19,"696,016,545","521,345,446",C 制造业
主板,002842,翔鹭钨业,2017-01-19,"327,172,422","268,462,309",C 制造业
主板,002843,泰嘉股份,2017-01-20,"251,737,562","250,792,562",C 制造业
主板,002845,同兴达,2017-01-25,"327,551,705","250,235,351",C 制造业
主板,002846,英联股份,2017-02-07,"419,993,636","257,018,096",C 制造业
主板,002847,盐津铺子,2017-02-08,"272,779,679","245,721,263",C 制造业
主板,002848,*ST高斯,2017-02-13,"167,150,000","164,926,212",C 制造业
主板,002849,威星智能,2017-02-17,"220,634,016","218,847,442",C 制造业
主板,002850,科达利,2017-03-02,"273,642,012","196,972,972",C 制造业
主板,002851,麦格米特,2017-03-06,"549,805,503","457,576,863",C 制造业
主板,002852,道道全,2017-03-10,"343,968,305","285,800,960",C 制造业
主板,002853,皮阿诺,2017-03-10,"182,915,948","128,704,815",C 制造业
主板,002855,捷荣技术,2017-03-21,"246,419,682","246,227,232",C 制造业
主板,002856,美芝股份,2017-03-20,"135,312,808","123,904,443",E 建筑业
主板,002857,三晖电气,2017-03-23,"129,170,300","128,000,000",C 制造业
主板,002858,力盛体育,2017-03-24,"163,919,838","146,961,238",R 文化传播
主板,002859,洁美科技,2017-04-07,"430,937,219","405,610,456",C 制造业
主板,002860,星帅尔,2017-04-12,"359,712,516","350,263,059",C 制造业
主板,002861,瀛通通讯,2017-04-13,"186,283,962","145,413,835",C 制造业
主板,002862,实丰文化,2017-04-11,"168,000,000","126,247,916",C 制造业
